year,make,model,trim,engine,epid,ebay_engine
2009,Dodge,Ram 1500,ST Standard Cab Pickup 2-Door,5.7L,74049762,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Charger,SRT8 Sedan 4-Door,6.1L,74049802,6.1L 6059CC 370Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 3500,Laramie Extended Crew Cab Pickup 4-Door,5.7L,74049852,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 2500,Power Wagon Standard Cab Pickup 2-Door,5.7L,74049922,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 3500,SLT Cab & Chassis 2-Door,5.7L,74050022,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 3500,SXT Standard Cab Pickup 2-Door,5.7L,74050052,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2009,Dodge,Ram 3500,Laramie Cab & Chassis 4-Door,5.7L,74050272,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2004,Dodge,Dakota,Base Extended Cab Pickup 2-Door,3.7L,74050829,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2008,Dodge,Nitro,SLT Sport Utility 4-Door,3.7L,74052735,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2005,Dodge,Magnum,SXT Wagon 4-Door,3.5L,74052819,3.5L 3497CC 215Cu. In. V6 GAS SOHC Naturally Aspirated
2005,Dodge,Durango,SLT Sport Utility 4-Door,5.7L,74052849,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2008,Dodge,Ram 1500,ST Crew Cab Pickup 4-Door,3.7L,74052905,3.7L 226Cu. In. V6 GAS SOHC Naturally Aspirated
2008,Dodge,Ram 2500,Power Wagon Crew Cab Pickup 4-Door,5.7L,74052965,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2005,Dodge,Ram 2500,ST Standard Cab Pickup 2-Door,5.7L,74053139,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
2005,Dodge,Durango,Limited Sport Utility 4-Door,5.7L,74053199,5.7L 345Cu. In. V8 GAS OHV Naturally Aspirated
