year,make,model,trim,engine,epid,ebay_engine
1997,Isuzu,Hombre,XS Extended Cab Pickup 2-Door,4.3L,153511963,4.3L 4294CC V6 GAS OHV Naturally Aspirated
1992,Isuzu,Rodeo,S Sport Utility 4-Door,2.6L,153513780,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1986,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,1.9L,153519530,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
2003,Isuzu,Ascender,Base Sport Utility 4-Door,4.2L,153521473,4.2L 256Cu. In. l6 GAS DOHC Naturally Aspirated
1987,Isuzu,Pickup,LS Extended Cab Pickup 2-Door,1.9L,153522993,1.9L 1949CC l4 GAS SOHC Naturally Aspirated
2003,Isuzu,Ascender,Limited Sport Utility 4-Door,4.2L,153525958,4.2L 256Cu. In. l6 GAS DOHC Naturally Aspirated
2003,Isuzu,Rodeo,LS Sport Utility 4-Door,2.2L,153526168,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1998,Isuzu,Amigo,S Sport Utility 2-Door,3.2L,153528148,3.2L 3165CC V6 GAS DOHC Naturally Aspirated
1990,Isuzu,Pickup,S Extended Cab Pickup 2-Door,2.6L,153528298,2.6L 2559CC l4 GAS SOHC Naturally Aspirated
1997,Isuzu,Oasis,S Mini Passenger Van 5-Door,2.2L,16043975441,2.2L 2156CC l4 GAS SOHC Naturally Aspirated
2000,Isuzu,Hombre,XS Extended Cab Pickup 2-Door,2.2L,17037922221,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1997,Isuzu,Hombre,XS Extended Cab Pickup 2-Door,2.2L,17037922546,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1996,Isuzu,Hombre,S Standard Cab Pickup 2-Door,2.2L,18037926026,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
1999,Isuzu,Hombre,S Standard Cab Pickup 2-Door,2.2L,18037926090,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
2000,Isuzu,Hombre,S Extended Cab Pickup 2-Door,2.2L,18037926130,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
2000,Isuzu,Rodeo,S Sport Utility 4-Door,2.2L,19038309159,2.2L 2180CC l4 GAS DOHC Naturally Aspirated
1996,Isuzu,Oasis,S Mini Passenger Van 5-Door,2.2L,20043983130,2.2L 2156CC l4 GAS SOHC Naturally Aspirated
1986,Isuzu,Trooper,LX Sport Utility 2-Door,2.2L,208423501,2.2L 2238CC l4 DIESEL OHV Turbocharged
1986,Isuzu,Trooper,LS Sport Utility 2-Door,2.2L,208490872,2.2L 2238CC l4 DIESEL OHV Turbocharged
1987,Isuzu,Trooper,LS Sport Utility 4-Door,2.2L,208497024,2.2L 2238CC l4 DIESEL OHV Turbocharged
1987,Isuzu,Trooper,DLX Sport Utility 4-Door,2.2L,208500769,2.2L 2238CC l4 DIESEL OHV Turbocharged
1987,Isuzu,Trooper,DLX Sport Utility 2-Door,2.2L,208533990,2.2L 2238CC l4 DIESEL OHV Turbocharged
1986,Isuzu,Trooper,DLX Sport Utility 2-Door,2.2L,208537143,2.2L 2238CC l4 DIESEL OHV Turbocharged
1986,Isuzu,Trooper,DLX Sport Utility 4-Door,2.2L,208580558,2.2L 2238CC l4 DIESEL OHV Turbocharged
1987,Isuzu,Trooper,LS Sport Utility 2-Door,2.2L,208581958,2.2L 2238CC l4 DIESEL OHV Turbocharged
1998,Isuzu,Hombre,S Standard Cab Pickup 2-Door,2.2L,21037923796,2.2L 2190CC 134Cu. In. l4 GAS OHV Naturally Aspirated
2005,Isuzu,Ascender,S Sport Utility 4-Door,5.3L,218458651,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2004,Isuzu,Ascender,Limited Sport Utility 4-Door,5.3L,218502904,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2004,Isuzu,Ascender,LS Sport Utility 4-Door,5.3L,218506526,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2005,Isuzu,Ascender,Limited Sport Utility 4-Door,5.3L,218506716,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2003,Isuzu,Ascender,LS Sport Utility 4-Door,5.3L,218507876,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2003,Isuzu,Ascender,Limited Sport Utility 4-Door,5.3L,218509876,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2003,Isuzu,Ascender,Base Sport Utility 4-Door,5.3L,218516105,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
2005,Isuzu,Ascender,LS Sport Utility 4-Door,5.3L,218519742,5.3L 5328CC 325Cu. In. V8 GAS OHV Naturally Aspirated
