year,make,model,trim,engine,epid,ebay_engine
2004,Toyota,Highlander,Limited Sport Utility 4-Door,3.3L,74051969,3.3L 3300CC V6 GAS DOHC Naturally Aspirated
2008,Toyota,Sienna,CE Mini Cargo Van 5-Door,3.5L,74052985,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
2008,Toyota,Highlander,Hybrid Sport Utility 4-Door,3.3L,74053695,3.3L 3300CC 202Cu. In. V6 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
1993,Toyota,T100,One-Ton Standard Cab Pickup 2-Door,3.0L,74053915,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2008,Toyota,RAV4,Base Sport Utility 4-Door,3.5L,74054845,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
2006,Toyota,4Runner,Limited Sport Utility 4-Door,4.7L,74055759,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2009,Toyota,Highlander,Hybrid Sport Utility 4-Door,3.3L,74055895,3.3L 3300CC 202Cu. In. V6 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2004,Toyota,4Runner,SR5 Sport Utility 4-Door,4.7L,74055905,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
1994,Toyota,T100,SR5 Standard Cab Pickup 2-Door,3.0L,74056223,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2004,Toyota,Solara,SE Coupe 2-Door,3.3L,74057153,3.3L 3300CC V6 GAS DOHC Naturally Aspirated
2007,Toyota,Highlander,Sport Sport Utility 4-Door,3.3L,74057559,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2009,Toyota,Sequoia,SR5 Sport Utility 4-Door,4.7L,74058206,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2005,Toyota,Camry,XLE Sedan 4-Door,3.0L,74058673,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2005,Toyota,Avalon,XL Sedan 4-Door,3.5L,74059843,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
2005,Toyota,Avalon,Limited Sedan 4-Door,3.5L,74060193,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
2006,Toyota,Solara,SE Coupe 2-Door,3.3L,74061463,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Toyota,Tundra,Limited Crew Cab Pickup 4-Door,4.7L,74061593,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
1992,Toyota,4Runner,SR5 Sport Utility 4-Door,3.0L,74063327,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2003,Toyota,Avalon,XL Sedan 4-Door,3.0L,74063377,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2004,Toyota,Avalon,XLS Sedan 4-Door,3.0L,74063648,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1995,Toyota,Camry,SE Coupe 2-Door,3.0L,74063717,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
2003,Toyota,Highlander,Limited Sport Utility 4-Door,3.0L,74064067,3.0L 2995CC V6 GAS DOHC Naturally Aspirated
1988,Toyota,Pickup,SR5 Standard Cab Pickup 2-Door,3.0L,74064207,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
1990,Toyota,Pickup,SR5 Extended Cab Pickup 2-Door,3.0L,74064307,3.0L 2959CC V6 GAS SOHC Naturally Aspirated
2003,Toyota,Sequoia,SR5 Sport Utility 4-Door,4.7L,74064517,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2005,Toyota,Camry,SE Sedan 4-Door,3.3L,74064648,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2005,Toyota,Highlander,Base Sport Utility 4-Door,3.3L,74066228,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Toyota,Camry,SE Sedan 4-Door,3.3L,74067568,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2006,Toyota,Tundra,SR5 Extended Cab Pickup 4-Door,4.7L,74067778,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Toyota,4Runner,SR5 Sport Utility 4-Door,4.7L,74067818,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2008,Toyota,4Runner,Limited Sport Utility 4-Door,4.7L,74068099,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2004,Toyota,Camry,SE Sedan 4-Door,3.3L,74069380,3.3L 3300CC V6 GAS DOHC Naturally Aspirated
2008,Toyota,RAV4,Limited Sport Utility 4-Door,3.5L,74069989,3.5L 3456CC V6 GAS DOHC Naturally Aspirated
2005,Toyota,Solara,SLE Convertible 2-Door,3.3L,74071750,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
2007,Toyota,Tundra,SR5 Crew Cab Pickup 4-Door,4.7L,74071879,4.7L 4663CC 285Cu. In. V8 GAS DOHC Naturally Aspirated
2006,Toyota,Highlander,Hybrid Sport Utility 4-Door,3.3L,74072300,3.3L 3300CC 202Cu. In. V6 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
2006,Toyota,Highlander,Base Sport Utility 4-Door,3.3L,74073600,3.3L 3300CC 202Cu. In. V6 GAS DOHC Naturally Aspirated
