year,make,model,trim,engine,epid,ebay_engine
2012,Chrysler,Town & Country,Touring Mini Passenger Van 4-Door,3.6L,112513979,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,200,Limited Sedan 4-Door,3.6L,112515996,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,200,Limited Convertible 2-Door,3.6L,112519845,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2011,Chrysler,200,Touring Convertible 2-Door,3.6L,112523470,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,200,Touring Sedan 4-Door,3.6L,112524086,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,300,Limited Sedan 4-Door,3.6L,112527139,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,200,S Sedan 4-Door,3.6L,112528945,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,200,Limited Convertible 2-Door,3.6L,112535846,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,200,LX Sedan 4-Door,3.6L,112537527,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
1999,Chrysler,Cirrus,LX Sedan 4-Door,2.4L,112539570,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2010,Chrysler,Town & Country,Touring Mini Passenger Van 4-Door,4.0L,112539919,4.0L 3952CC 241Cu. In. V6 GAS SOHC Naturally Aspirated
2012,Chrysler,200,S Convertible 2-Door,3.6L,112561140,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2012,Chrysler,300,Base Sedan 4-Door,3.6L,112573348,3.6L 3604CC 220Cu. In. V6 FLEX DOHC Naturally Aspirated
2009,Chrysler,PT Cruiser,Base Wagon 4-Door,2.4L,114871049,2.4L 2429CC 148Cu. In. l4 GAS DOHC Naturally Aspirated
2012,Chrysler,300,SRT8 Sedan 4-Door,6.4L,114874596,6.4L 6424CC 392Cu. In. V8 GAS OHV Naturally Aspirated
2010,Chrysler,300,Touring Sedan 4-Door,2.7L,114919233,2.7L 2736CC 167Cu. In. V6 GAS DOHC Naturally Aspirated
