year,make,model,trim,engine,epid,ebay_engine
1995,Saturn,SW2,Base Wagon 4-Door,1.9L,83300856,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2009,Saturn,Sky,Base Convertible 2-Door,2.4L,83302029,2.4L 2384CC 145Cu. In. l4 GAS DOHC Naturally Aspirated
1998,Saturn,SW1,Base Wagon 4-Door,1.9L,83302365,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2001,Saturn,L100,Base Sedan 4-Door,2.2L,83302965,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2006,Saturn,Ion,Red Line Coupe 4-Door,2.0L,83305456,2.0L 122Cu. In. l4 GAS DOHC Supercharged
1998,Saturn,SC2,Base Coupe 3-Door,1.9L,83305589,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2000,Saturn,LS,Base Sedan 4-Door,2.2L,83305756,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
2002,Saturn,SL2,Base Sedan 4-Door,1.9L,83306322,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1991,Saturn,SL,Base Sedan 4-Door,1.9L,83306691,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2004,Saturn,Ion,Red Line Coupe 4-Door,2.0L,83307099,2.0L 122Cu. In. l4 GAS DOHC Supercharged
2008,Saturn,Sky,Red Line Convertible 2-Door,2.0L,83307532,2.0L 1998CC 122Cu. In. l4 GAS DOHC Turbocharged
1995,Saturn,SW1,Base Wagon 4-Door,1.9L,83307702,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2002,Saturn,SC1,Base Coupe 3-Door,1.9L,83308336,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Saturn,SL,Base Sedan 4-Door,1.9L,83308695,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2002,Saturn,LW200,Base Wagon 4-Door,2.2L,83309066,2.2L 2198CC 134Cu. In. l4 GAS DOHC Naturally Aspirated
1999,Saturn,SL,Base Sedan 4-Door,1.9L,83309271,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2007,Saturn,Aura,Green Line Sedan 4-Door,2.4L,83310179,2.4L 2384CC 145Cu. In. l4 FULL HYBRID EV-GAS (FHEV) DOHC Naturally Aspirated
1994,Saturn,SW1,Base Wagon 4-Door,1.9L,83311209,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1994,Saturn,SL2,Base Sedan 4-Door,1.9L,83311365,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1993,Saturn,SC2,Base Coupe 2-Door,1.9L,83311443,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2002,Saturn,SL,Base Sedan 4-Door,1.9L,83311863,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
1992,Saturn,SC,Base Coupe 2-Door,1.9L,83312339,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
2002,Saturn,SC2,Base Coupe 3-Door,1.9L,83314856,1.9L 116Cu. In. l4 GAS DOHC Naturally Aspirated
1997,Saturn,SL,Base Sedan 4-Door,1.9L,83316281,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
2008,Saturn,Astra,XR Hatchback 2-Door,1.8L,83317993,1.8L 1796CC 110Cu. In. l4 GAS DOHC Naturally Aspirated
1996,Saturn,SL,Base Sedan 4-Door,1.9L,83320233,1.9L 116Cu. In. l4 GAS SOHC Naturally Aspirated
